species;lat;lon
Betula ermanii;53.035343;158.647693
Betula ermanii;44.65692;135.349672
Betula ermanii;44.690358;135.668879
Betula ermanii;44.601763;135.455375
Betula ermanii;59.460819;162.916936
Betula ermanii;37.941667;127.433333
Betula ermanii;37.097222;128.919444
Betula ermanii;35.309549;127.579089
Betula ermanii;35.822222;128.119444
Betula ermanii;37.728283;128.465507
Betula ermanii;35.29379;127.532147
Betula ermanii;38.10302;128.46065
Betula ermanii;37.799326;128.54267
Betula ermanii;37.097222;128.919444
Betula ermanii;37.794444;128.547222
Betula ermanii;37.0963;128.916484
Betula ermanii;35.28192;127.51359
Betula ermanii;35.309549;127.579089
Betula ermanii;37.794444;128.547222
Betula ermanii;38.048873;128.425558
Betula ermanii;35.309549;127.579089
Betula ermanii;38.10302;128.46065
Betula ermanii;38.298426;128.321196
Betula ermanii;37.097222;128.919444
Betula ermanii;35.309549;127.579089
Betula ermanii;38.11903;128.46498
Betula ermanii;33.366283;126.533012
Betula ermanii;33.36129;126.53384
Betula ermanii;35.309549;127.579089
Betula ermanii;37.683333;128.761111
Betula ermanii;33.366283;126.533012
Betula ermanii;35.861111;127.747222
Betula ermanii;35.861111;127.747222
Betula ermanii;38.047222;128.427778
Betula ermanii;37.794444;128.547222
Betula ermanii;37.941667;127.433333
Betula ermanii;38.21132;128.13538
Betula ermanii;35.864487;127.771941
Betula ermanii;38.048873;128.425558
Betula ermanii;38.11924;128.465197
Betula ermanii;33.366283;126.533012
Betula ermanii;38.04422;128.404058
Betula ermanii;37.0963;128.916484
Betula ermanii;38.11924;128.465197
Betula ermanii;37.777778;128.533333
Betula ermanii;37.941667;127.433333
Betula ermanii;38.048873;128.425558
Betula ermanii;36.934473;128.456852
Betula ermanii;35.316667;127.569444
Betula ermanii;38.048873;128.425558
Betula ermanii;35.317869;127.693519
Betula ermanii;38.298426;128.321196
Betula ermanii;38.11924;128.465197
Betula ermanii;33.366283;126.533012
Betula ermanii;38.10302;128.46065
Betula ermanii;35.337067;127.730574
Betula ermanii;35.309549;127.579089
Betula ermanii;35.309549;127.579089
Betula ermanii;43.227418;132.126407
Betula ermanii;42.852143;132.950787
Betula ermanii;33.36306;126.52972
Betula ermanii;33.36306;126.52972
Betula ermanii;33.36306;126.52972
Betula ermanii;33.357119;126.532523
Betula ermanii;33.357119;126.532523
Betula ermanii;33.357119;126.532523
Betula ermanii;33.345815;126.536759
Betula ermanii;33.345815;126.536759
Betula ermanii;33.345815;126.536759
Betula ermanii;33.345815;126.536759
Betula ermanii;33.36306;126.52972
Betula ermanii;33.36306;126.52972
Betula ermanii;33.36306;126.52972
Betula ermanii;33.357119;126.532523
Betula ermanii;33.36306;126.52972
Betula ermanii;33.36306;126.52972
Betula ermanii;33.357119;126.532523
Betula ermanii;33.36306;126.52972
Betula ermanii;33.36306;126.52972
Betula ermanii;33.36306;126.52972
Betula ermanii;33.36306;126.52972
Betula ermanii;33.36306;126.52972
Betula ermanii;33.36306;126.52972
Betula ermanii;53.116263;158.630331
Betula ermanii;52.646382;157.441393
Betula ermanii;53.018691;158.66606
Betula ermanii;53.04092;158.342422
Betula ermanii;35.336711;127.730581
Betula ermanii;41.683406;129.166783
Betula ermanii;41.54306;128.43778
Betula ermanii;38.607406;128.120186
Betula ermanii;38.607406;128.120186
Betula ermanii;54.0613;143.7241
Betula ermanii;36.7529;138.5678
Betula ermanii;36.4611;137.7167
Betula ermanii;36.7529;138.5678
Betula ermanii;35.789517;137.804614
Betula ermanii;33.85;134.083333
Betula ermanii;33.85;134.083333
Betula ermanii;33.85;134.083333
Betula ermanii;40.646944;140.851111
Betula ermanii;35.2388;138.0726
Betula ermanii;35.2388;138.0726
Betula ermanii;36.9034;139.1732
Betula ermanii;39.121;140.1774
Betula ermanii;36.186;138.1266
Betula ermanii;35.8354;137.8858
Betula ermanii;36.2274;138.0973
Betula ermanii;33.80828;133.26428
Betula ermanii;33.80828;133.26428
Betula ermanii;33.80828;133.26428
Betula ermanii;33.80828;133.26428
Betula ermanii;33.80828;133.26428
Betula ermanii;33.80828;133.26428
Betula ermanii;33.80828;133.26428
Betula ermanii;33.80828;133.26428
Betula ermanii;33.80828;133.26428
Betula ermanii;36.0592;138.3463
Betula ermanii;43.14039;143.77684
Betula ermanii;43.14039;143.77684
Betula ermanii;43.14039;143.77684
Betula ermanii;43.14039;143.77684
Betula ermanii;43.14039;143.77684
Betula ermanii;43.14039;143.77684
Betula ermanii;36.107;137.5504
Betula ermanii;36.4067;137.7127
Betula ermanii;36.4067;137.7127
Betula ermanii;35.71689;138.18666
Betula ermanii;35.789517;137.804614
Betula ermanii;35.69819;137.81381
Betula ermanii;36.4067;137.7127
Betula ermanii;36.2732;137.6856
Betula ermanii;35.4429;137.5979
Betula ermanii;36.3183;137.6835
Betula ermanii;36.1614;137.7571
Betula ermanii;36.2832;138.0712
Betula ermanii;35.3176;138.728
Betula ermanii;35.76000003;138.83
Betula ermanii;35.75000003;138.84
Betula ermanii;35.75000003;138.85
Betula ermanii;35.75000003;138.85
Betula ermanii;35.75000003;138.84
Betula ermanii;35.74000003;138.85
Betula ermanii;35.74000003;138.85
Betula ermanii;36.54000004;139.16
Betula ermanii;35.74000003;138.84
Betula ermanii;36.80000004;139.37
Betula ermanii;35.75000003;138.83
Betula ermanii;35.76000003;138.82
Betula ermanii;35.78000003;138.82
Betula ermanii;35.67000003;138.89
Betula ermanii;36.83000004;139.35
Betula ermanii;36.81000004;139.36
Betula ermanii;36.81000004;139.37
Betula ermanii;36.81000004;139.36
Betula ermanii;36.81000004;139.36
Betula ermanii;36.81000004;139.35
Betula ermanii;36.80000004;139.37
Betula ermanii;35.79000003;138.81
Betula ermanii;42.52000004;142.98
Betula ermanii;42.51000004;142.96
Betula ermanii;42.51000004;142.97
Betula ermanii;42.50000004;142.97
Betula ermanii;36.68000004;139.34
Betula ermanii;36.68000004;139.33
Betula ermanii;36.69000004;139.34
Betula ermanii;36.69000004;139.34
Betula ermanii;36.69000004;139.34
Betula ermanii;36.67000004;139.31
Betula ermanii;35.85000003;138.92
Betula ermanii;35.85000003;138.9
Betula ermanii;35.85000003;138.9
Betula ermanii;35.89000003;138.95
Betula ermanii;35.84000003;138.93
Betula ermanii;35.85000003;138.93
Betula ermanii;35.88000003;138.95
Betula ermanii;35.88000003;138.95
Betula ermanii;35.89000003;138.95
Betula ermanii;35.90000003;138.95
Betula ermanii;35.90000003;138.95
Betula ermanii;35.83000003;138.97
Betula ermanii;35.83000003;138.96
Betula ermanii;42.44000004;142.89
Betula ermanii;42.44000004;142.89
Betula ermanii;42.44000004;142.89
Betula ermanii;42.44000004;142.89
Betula ermanii;36.78000004;139.07
Betula ermanii;42.43000004;142.9
Betula ermanii;42.60000004;142.95
Betula ermanii;42.72000004;142.88
Betula ermanii;42.81000004;142.47
Betula ermanii;42.79000004;142.48
Betula ermanii;42.83000004;142.67
Betula ermanii;42.73000004;142.89
Betula ermanii;36.81000004;139.12
Betula ermanii;36.82000004;139.12
Betula ermanii;42.71000004;142.35
Betula ermanii;42.80000004;142.32
Betula ermanii;42.83000004;142.82
Betula ermanii;36.97000004;138.96
Betula ermanii;42.72000004;142.55
Betula ermanii;42.79000004;142.79
Betula ermanii;42.83000004;142.85
Betula ermanii;35.70000003;138.86
Betula ermanii;35.70000003;138.86
Betula ermanii;35.70000003;138.86
Betula ermanii;35.71000003;138.85
Betula ermanii;35.69000003;138.86
Betula ermanii;35.71000003;138.84
Betula ermanii;35.71000003;138.85
Betula ermanii;35.69000003;138.86
Betula ermanii;35.68000003;138.86
Betula ermanii;35.68000003;138.86
Betula ermanii;35.65000003;138.85
Betula ermanii;35.66000003;138.85
Betula ermanii;35.66000003;138.85
Betula ermanii;35.67000003;138.85
Betula ermanii;35.68000003;138.85
Betula ermanii;43.18000004;145.22
Betula ermanii;43.17000004;145.2
Betula ermanii;43.22000004;144.76
Betula ermanii;35.72000003;138.86
Betula ermanii;35.73000003;138.84
Betula ermanii;35.73000003;138.86
Betula ermanii;35.73000003;138.85
Betula ermanii;35.72000003;138.86
Betula ermanii;35.86000003;138.94
Betula ermanii;35.83000003;138.96
Betula ermanii;35.86000003;138.94
Betula ermanii;35.86000003;138.94
Betula ermanii;35.86000003;138.94
Betula ermanii;35.83000003;138.96
Betula ermanii;35.86000003;138.94
Betula ermanii;42.60000004;142.94
Betula ermanii;42.73000004;142.7
Betula ermanii;42.73000004;142.69
Betula ermanii;42.72000004;142.68
Betula ermanii;42.63000004;142.85
Betula ermanii;42.62000004;142.82
Betula ermanii;36.55000004;139.18
Betula ermanii;36.54000004;139.17
Betula ermanii;42.74000004;142.79
Betula ermanii;42.74000004;142.78
Betula ermanii;42.75000004;142.81
Betula ermanii;42.73000004;142.9
Betula ermanii;37.00000004;139.75
Betula ermanii;42.83000004;142.88
Betula ermanii;42.44000004;143.06
Betula ermanii;42.58000004;142.83
Betula ermanii;42.73000004;142.84
Betula ermanii;42.57000004;142.82
Betula ermanii;42.60000004;142.96
Betula ermanii;42.73000004;142.92
Betula ermanii;42.83000004;142.5
Betula ermanii;37.00000004;139.81
Betula ermanii;42.50000004;142.87
Betula ermanii;42.59000004;142.83
Betula ermanii;42.58000004;142.82
Betula ermanii;42.59000004;142.85
Betula ermanii;42.80000004;142.52
Betula ermanii;42.75000004;142.82
Betula ermanii;42.59000004;142.83
Betula ermanii;42.82000004;142.77
Betula ermanii;42.54000004;143
Betula ermanii;36.83000004;139.46
Betula ermanii;37.02000004;139.79
Betula ermanii;36.84000004;139.46
Betula ermanii;35.90000003;139.01
Betula ermanii;35.90000003;139
Betula ermanii;35.74000003;139.01
Betula ermanii;35.858889;138.174444
Betula ermanii;36.801864;139.419951
Betula ermanii;35.395096;138.733829
Betula ermanii;38.547;140.0268
Betula ermanii;38.1439;140.4398
Betula ermanii;38.547;140.0268
Betula ermanii;38.2281;140.4697
Betula ermanii;37.7363;140.1844
Betula ermanii;39.1025;140.0474
Betula ermanii;38.2699;139.9661
Betula ermanii;37.8548;139.7072
Betula ermanii;37.9049;139.6731
Betula ermanii;38.1991;140.4774
Betula ermanii;37.8548;139.7072
Betula ermanii;37.8548;139.7072
Betula ermanii;37.7608;140.2224
Betula ermanii;39.7164;141.1371
Betula ermanii;38.547;140.0268
Betula ermanii;38.547;140.0268
Betula ermanii;38.4554;140.6198
Betula ermanii;37.8115;139.8158
Betula ermanii;38.5273;140.0446
Betula ermanii;37.7363;140.1844
Betula ermanii;33.733333;133.166667
Betula ermanii;33.8;133.983333
Betula ermanii;33.833333;133.983333
Betula ermanii;33.804167;133.99375
Betula ermanii;33.479167;133.03125
Betula ermanii;33.479167;133.01875
Betula ermanii;40.404167;140.80625
Betula ermanii;36.816389;139.3925
Betula ermanii;41.813611;140.305278
Betula ermanii;45.11;141.14
Betula ermanii;43.1;140.58
Betula ermanii;42.06;143.01
Betula ermanii;45.04;142.06
Betula ermanii;36.09;136.46
Betula ermanii;36.09;136.46
Betula ermanii;36.09;136.46
Betula ermanii;36.16;137.42
Betula ermanii;33.51;134.06
Betula ermanii;36.09;136.46
Betula ermanii;36.09;136.46
Betula ermanii;36.09;136.46
Betula ermanii;36.09;136.46
Betula ermanii;36.09;136.46
Betula ermanii;36.09;136.46
Betula ermanii;36.09;136.46
Betula ermanii;36.09;136.46
Betula ermanii;36.09;136.46
Betula ermanii;40.38;140.51
Betula ermanii;36.22;136.36
Betula ermanii;36.1;136.51
Betula ermanii;36.09;136.46
Betula ermanii;36.09;136.52
Betula ermanii;36;136.54
Betula ermanii;39.45;140.49
Betula ermanii;36.45;137.433333
Betula ermanii;36.316667;137.716667
Betula ermanii;36.566667;137.466667
Betula ermanii;36.566667;137.466667
Betula ermanii;36.566667;137.466667
Betula ermanii;36.566667;137.466667
Betula ermanii;36.466667;137.433333
Betula ermanii;36.466667;137.433333
Betula ermanii;36.566667;137.533333
Betula ermanii;40.67619;140.86861
Betula ermanii;40.67619;140.86861
Betula ermanii;36.566667;137.533333
Betula ermanii;36.4;137.1
Betula ermanii;36.45;137.433333
Betula ermanii;36.45;137.433333
Betula ermanii;36.45;137.433333
Betula ermanii;36.633333;137.633333
Betula ermanii;36.566667;137.533333
Betula ermanii;36.583333;137.45
Betula ermanii;36.566667;137.583333
Betula ermanii;36.566667;137.583333
Betula ermanii;36.416667;137.433333
Betula ermanii;36.416667;137.433333
Betula ermanii;36.516667;137.633333
Betula ermanii;36.516667;137.633333
Betula ermanii;36.816667;137.716667
Betula ermanii;36.816667;137.716667
Betula ermanii;36.466667;137.466667
Betula ermanii;36.466667;137.466667
Betula ermanii;36.466667;137.466667
Betula ermanii;36.466667;137.466667
Betula ermanii;36.533333;137.55
Betula ermanii;36.516667;137.666667
Betula ermanii;36.8;137.583333
Betula ermanii;36.8;137.8
Betula ermanii;36.466667;137.316667
Betula ermanii;36.466667;137.316667
Betula ermanii;36.566667;137.6
Betula ermanii;36.466667;137.316667
Betula ermanii;36.566667;137.6
Betula ermanii;36.333333;136.933333
Betula ermanii;36.816667;137.55
Betula ermanii;36.633333;137.566667
Betula ermanii;36.633333;137.566667
Betula ermanii;36.566667;137.483333
Betula ermanii;36.566667;137.666667
Betula ermanii;36.566667;137.666667
Betula ermanii;36.75;137.75
Betula ermanii;36.75;137.75
Betula ermanii;36.483333;137.633333
Betula ermanii;36.55;137.65
Betula ermanii;36.466667;137.466667
Betula ermanii;36.466667;137.466667
Betula ermanii;36.35;136.8
Betula ermanii;36.466667;137.466667
Betula ermanii;36.366667;137.05
Betula ermanii;36.566667;137.666667
Betula ermanii;35.966667;138.366667
Betula ermanii;36.566667;137.466667
Betula ermanii;36.633333;137.633333
Betula ermanii;36.783333;137.566667
Betula ermanii;36.683333;137.583333
Betula ermanii;36.683333;137.583333
Betula ermanii;36.783333;137.566667
Betula ermanii;36.583333;137.45
Betula ermanii;36.566667;137.466667
Betula ermanii;36.566667;137.616667
Betula ermanii;35.465753;139.165574
Betula ermanii;35.482417;139.153075
Betula ermanii;35.440758;139.22807
Betula ermanii;36.486455;139.11039
Betula ermanii;36.486455;139.11039
Betula ermanii;40.656806;140.305944
Betula ermanii;39.699722;140.73
Betula ermanii;36.045;138.45
Betula ermanii;35.975278;137.946389
Betula ermanii;35.975278;137.946389
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.768889;138.456667
Betula ermanii;35.532778;138.436389
Betula ermanii;35.532778;138.436389
Betula ermanii;35.532778;138.436389
Betula ermanii;35.532778;138.436389
Betula ermanii;35.500556;138.761389
Betula ermanii;35.532778;138.436389
Betula ermanii;35.532778;138.436389
Betula ermanii;35.500556;138.761389
Betula ermanii;35.500556;138.761389
Betula ermanii;35.674278;138.238944
Betula ermanii;35.460441;138.703816
Betula ermanii;35.460441;138.703816
Betula ermanii;35.460441;138.703816
Betula ermanii;33.751424;133.207671
Betula ermanii;35.951455;138.476998
Betula ermanii;36.157938;137.90154
Betula ermanii;35.707674;138.347999
Betula ermanii;33.770497;133.113261
Betula ermanii;36.873865;139.302535
Betula ermanii;33.770497;133.113261
Betula ermanii;35.65393;139.447908
Betula ermanii;36.610833;139.351667
Betula ermanii;36.536944;139.185556
Betula ermanii;36.536111;139.184444
Betula ermanii;36.543333;139.167778
Betula ermanii;36.545833;139.168889
Betula ermanii;36.552778;139.174167
Betula ermanii;36.810278;137.798889
Betula ermanii;36.556944;139.182778
Betula ermanii;36.805833;139.384722
Betula ermanii;36.780556;139.361944
Betula ermanii;36.786953;139.152838
Betula ermanii;36.824444;139.360556
Betula ermanii;36.766111;138.823889
Betula ermanii;36.804167;139.190278
Betula ermanii;36.423611;138.441389
Betula ermanii;36.886389;139.271667
Betula ermanii;36.871111;139.339722
Betula ermanii;36.857778;139.136944
Betula ermanii;36.8575;139.1425
Betula ermanii;36.632778;139.3275
Betula ermanii;36.935;139.215556
Betula ermanii;36.903333;139.173889
Betula ermanii;36.540833;139.180556
Betula ermanii;36.8;139.1
Betula ermanii;36.8;139.1
Betula ermanii;36.6;138.5
Betula ermanii;36.4;138.4
Betula ermanii;36.6;139.2
Betula ermanii;36.5;139.2
Betula ermanii;36.8;139.1
Betula ermanii;36.547222;139.185833
Betula ermanii;36.511389;139.143056
Betula ermanii;36.560278;139.193056
Betula ermanii;36.548889;139.168889
Betula ermanii;39.5891;140.6952
Betula ermanii;39.122;139.9919
Betula ermanii;39.9731;140.7967
Betula ermanii;40.1179;140.4728
Betula ermanii;39.582161;141.483558
Betula ermanii;39.4942;141.4942
Betula ermanii;39.5781;141.4942
Betula ermanii;39.8424;141.0218
Betula ermanii;40.079167;141.51875
Betula ermanii;40.029167;141.54375
Betula ermanii;39.434;141.728
Betula ermanii;39.436;141.722
Betula ermanii;36.71997;139.69803
Betula ermanii;36.143167;137.995047
Betula ermanii;36.10563;136.765805
Betula ermanii;36.10563;136.765805
Betula ermanii;36.561229;136.656558
Betula ermanii;36.561229;136.656558
Betula ermanii;36.549104;138.395229
Betula ermanii;36.54172;138.41282
Betula ermanii;36.549104;138.395229
Betula ermanii;36.54172;138.41282
Betula ermanii;36.549104;138.395229
Betula ermanii;36.549104;138.395229
Betula ermanii;36.54172;138.41282
Betula ermanii;36.549104;138.395229
Betula ermanii;43.555418;144.507388
Betula ermanii;43.582132;144.505062
Betula ermanii;43.177;140.939
Betula ermanii;43.149;140.961
Betula ermanii;43.123;141.035
Betula ermanii;43.234;140.991
Betula ermanii;43.189;140.9156
Betula ermanii;43.189;140.9205
Betula ermanii;43.1968;140.915
Betula ermanii;54.0878;127.194
Betula ermanii;54.0881;127.196
Betula ermanii;35.33556;127.7225
Betula ermanii;38.16611;128.47111
Betula ermanii;33.39167;126.53778
Betula ermanii;55.830831;37.545309
Betula ermanii;54.126158;126.974039
Betula ermanii;57.089339;137.861756
Betula ermanii;56.238856;137.346867
Betula ermanii;52.116667;134.416667
Betula ermanii;43.113388;134.10312
Betula ermanii;44.073844;135.154217
Betula ermanii;53.855636;127.358433
Betula ermanii;45.048728;136.580757
Betula ermanii;55.80631;133.96091
Betula ermanii;45.919372;136.779852
Betula ermanii;54.333333;110.5
Betula ermanii;51.966667;134.883333
Betula ermanii;53.891209;127.316386
Betula ermanii;54.333333;110.5
Betula ermanii;51.983333;134.9
Betula ermanii;59.459382;150.832395
Betula ermanii;54.25;121.45
Betula ermanii;59.583333;151.166667
Betula ermanii;59.684409;150.792066
Betula ermanii;59.684409;150.792066
Betula ermanii;54.124911;126.922974
Betula ermanii;54.152792;126.908264
Betula ermanii;52.3;134.483333
Betula ermanii;52.158904;134.319218
Betula ermanii;59.596645;150.729869
Betula ermanii;44.494014;135.387553
Betula ermanii;43.233646;134.078997
Betula ermanii;59.596645;150.729869
Betula ermanii;54.1529;126.8151
Betula ermanii;52.066667;134.866667
Betula ermanii;56.449513;138.211596
Betula ermanii;59.596645;150.729869
Betula ermanii;44.073844;135.154217
Betula ermanii;59.596645;150.729869
Betula ermanii;54.115016;126.933168
Betula ermanii;51.733333;134.55
Betula ermanii;43.18613;134.058008
Betula ermanii;51.7;134.516667
Betula ermanii;59.730608;150.839422
Betula ermanii;59.656343;150.77468
Betula ermanii;59.566352;150.915849
Betula ermanii;43.024005;134.038601
Betula ermanii;61.938789;149.673271
Betula ermanii;43.18613;134.058008
Betula ermanii;53.971068;127.386424
Betula ermanii;54.017835;127.070029
Betula ermanii;59.596645;150.729869
Betula ermanii;52.066667;134.883333
Betula ermanii;52.116667;134.533333
Betula ermanii;59.968415;150.962105
Betula ermanii;54.012285;127.423313
Betula ermanii;53.10834;140.699206
Betula ermanii;42.998005;134.112325
Betula ermanii;59.139748;151.803353
Betula ermanii;43.18613;134.058008
Betula ermanii;59.656343;150.77468
Betula ermanii;59.596645;150.729869
Betula ermanii;43.1163;134.082219
Betula ermanii;59.684409;150.792066
Betula ermanii;59.064566;150.622559
Betula ermanii;59.656343;150.77468
Betula ermanii;44.36013;135.516497
Betula ermanii;43.158214;134.329877
Betula ermanii;59.596645;150.729869
Betula ermanii;53.860446;128.805461
Betula ermanii;55.65;130.733333
Betula ermanii;59.566352;150.915849
Betula ermanii;43.500068;134.07636
Betula ermanii;59.656343;150.77468
Betula ermanii;59.622486;150.450054
Betula ermanii;59.656343;150.77468
Betula ermanii;43.184196;134.061643
Betula ermanii;51.61666;134.65
Betula ermanii;56.071242;137.095894
Betula ermanii;59.656343;150.77468
Betula ermanii;59.729841;150.83353
Betula ermanii;59.684409;150.792066
Betula ermanii;59.684409;150.792066
Betula ermanii;59.159916;151.436577
Betula ermanii;59.656343;150.77468
Betula ermanii;59.596645;150.729869
Betula ermanii;59.656343;150.77468
Betula ermanii;59.576504;150.646763
Betula ermanii;59.656343;150.77468
Betula ermanii;43.18613;134.058008
Betula ermanii;59.729841;150.83353
Betula ermanii;43.475409;134.048551
Betula ermanii;59.729841;150.83353
Betula ermanii;59.729841;150.83353
Betula ermanii;59.656343;150.77468
Betula ermanii;59.684409;150.792066
Betula ermanii;59.656343;150.77468
Betula ermanii;59.684409;150.792066
Betula ermanii;59.729841;150.83353
Betula ermanii;59.596645;150.729869
Betula ermanii;59.656343;150.77468
Betula ermanii;59.656343;150.77468
Betula ermanii;59.656343;150.77468
Betula ermanii;53.961409;127.117831
Betula ermanii;43.250222;134.620261
Betula ermanii;53.587065;156.000246
Betula ermanii;44.000594;145.686092
Betula ermanii;56.049184;159.868949
Betula ermanii;44.022911;145.676158
Betula ermanii;55.601867;157.57203
Betula ermanii;56.388253;160.359879
Betula ermanii;59.985509;150.946122
Betula ermanii;53.261234;158.120105
Betula ermanii;60.782803;166.416623
Betula ermanii;44.056936;145.779172
Betula ermanii;59.651222;150.772247
Betula ermanii;54.741557;160.427723
Betula ermanii;59.773926;150.786439
Betula ermanii;53.982359;157.443201
Betula ermanii;52.893095;158.688632
Betula ermanii;48.968099;140.319683
Betula ermanii;46.971926;142.85908
Betula ermanii;62.832418;148.278082
Betula ermanii;52.970146;158.548164
Betula ermanii;51.913811;157.501356
Betula ermanii;62.487091;165.334282
Betula ermanii;43.919558;145.533553
Betula ermanii;56.207468;160.077667
Betula ermanii;52.919046;156.530972
Betula ermanii;55.033796;158.955542
Betula ermanii;44.000594;145.686092
Betula ermanii;56.207468;160.077667
Betula ermanii;54.320546;156.638032
Betula ermanii;35.830444;139.012606
Betula ermanii;35.829574;139.013207
Betula ermanii;43.34333;133.65638
Betula ermanii;33.78;133.191944
Betula ermanii;40.6475;140.853056
Betula ermanii;40.647778;140.852222
Betula ermanii;36.225556;136.794722
Betula ermanii;36.225556;136.794722
Betula ermanii;36.225556;136.794722
Betula ermanii;36.225556;136.794722
Betula ermanii;36.225556;136.794722
Betula ermanii;40.647778;140.852222
Betula ermanii;40.647778;140.852222
Betula ermanii;40.647778;140.852222
Betula ermanii;40.647778;140.852222
Betula ermanii;40.647778;140.852222
Betula ermanii;40.647778;140.852222
Betula ermanii;40.647778;140.852222
Betula ermanii;40.647778;140.852222
Betula ermanii;53.25;156.85
Betula ermanii;43.6795;134.433056
Betula ermanii;37.7667;-129.5
Betula ermanii;40.7;141
Betula ermanii;40.7;140.94
Betula ermanii;40.416192;123.319538
Betula ermanii;41.241126;125.241448
Betula ermanii;41.241126;125.241448
Betula ermanii;40.416192;123.319538
Betula ermanii;42.786504;128.514494
Betula ermanii;47.775322;128.91852
Betula ermanii;47.775322;128.91852
Betula ermanii;47.775322;128.91852
Betula ermanii;47.775322;128.91852
Betula ermanii;42.786504;128.514494
Betula ermanii;42.786504;128.514494
Betula ermanii;30.455925;106.633204
Betula ermanii;35.858806;138.174444
Betula ermanii;36.00533;139.56329
Betula ermanii;36.00533;139.56329
Betula ermanii;36.00533;139.56329
Betula ermanii;36.00533;139.56329
Betula ermanii;36.00533;139.56329
Betula ermanii;36.00533;139.56329
Betula ermanii;35.468899;134.634
Betula ermanii;35.468899;134.634
Betula ermanii;35.468899;134.634
Betula ermanii;35.468899;134.634
Betula ermanii;35.468899;134.634
Betula ermanii;35.468899;134.634
Betula ermanii;35.468899;134.634
Betula ermanii;35.468899;134.634
Betula ermanii;35.468899;134.634
Betula ermanii;35.468899;134.634
Betula ermanii;45.0667;142.10001
Betula ermanii;45.016667;141.916667
Betula ermanii;45.016667;141.916667
Betula ermanii;33.4;126.566667
Betula ermanii;33.166667;126.166667
Betula ermanii;40.6475;140.853056
Betula ermanii;30.543889;101.550833
Betula ermanii;33.7833482;133.1893616
Betula ermanii;36.321944;139.110556
Betula ermanii;33.78;133.191944
Betula ermanii;40.647778;140.852222
Betula ermanii;43.366667;142.383333
Betula ermanii;33.7833482;133.1893896
Betula ermanii;42.033333;128.083333
Betula ermanii;35.85;127.75
Betula ermanii;36.225667;136.794667
Betula ermanii;40.647278;140.851
Betula ermanii;53.3;158.2
Betula ermanii;46.966667;142.816667
Betula ermanii;36.322008;139.110489
Betula ermanii;53.3;158.2
Betula ermanii;36.225667;136.794667
Betula ermanii;40.6475;140.853083
Betula ermanii;37.592944;140.323139
Betula ermanii;40.647694;140.85225
Betula ermanii;45.016667;141.916667
Betula ermanii;33.166667;126.166667
Betula ermanii;56.216667;160.816667
Betula ermanii;33.366667;126.533333
Betula ermanii;40.647694;140.85225
Betula ermanii;36.807444;139.375222
Betula ermanii;42.75;141.550003
Betula ermanii;36.333332;137.983337
Betula ermanii;54.0613;143.724067
Betula ermanii;46.2276;141.236517
Betula ermanii;54.355717;142.66905
Betula ermanii;54.0613;143.724067
Betula ermanii;36.0085;139.08423
Betula ermanii;36.0085;139.08423
Betula ermanii;36.0085;139.08423
Betula ermanii;36.0085;139.08423
Betula ermanii;36.0085;139.08423
Betula ermanii;36.0085;139.08423
Betula ermanii;36.02119;139.00264
Betula ermanii;36.0085;139.08423
Betula ermanii;36.0085;139.08423
Betula ermanii;36.0085;139.08423
Betula ermanii;36.0085;139.08423
Betula ermanii;36.0334;138.3302
Betula ermanii;35.5831;138.3441
Betula ermanii;36.0085;139.08423
Betula ermanii;36.0085;139.08423
Betula ermanii;36.0085;139.08423
Betula ermanii;37.671389;140.068611
Betula ermanii;36.752823;139.452311
Betula ermanii;35.482417;139.153075
Betula ermanii;35.482417;139.140576
Betula ermanii;43.211581;140.894953
Betula ermanii;45.141667;141.304167
Betula ermanii;43.765804;144.717654
Betula ermanii;45.306904;141.03732
Betula ermanii;43.228056;145.2525
Betula ermanii;42.107886;143.025674
Betula ermanii;43.211581;140.894953
Betula ermanii;45.245251;141.20981
Betula ermanii;45.226643;141.245364
Betula ermanii;45.226643;141.245364
Betula ermanii;45.226643;141.245364
Betula ermanii;45.226643;141.245364
Betula ermanii;45.245251;141.20981
Betula ermanii;45.355;140.998333
Betula ermanii;45.355;140.998333
Betula ermanii;45.355;140.998333
Betula ermanii;42.107886;143.025674
Betula ermanii;35.4;138.8
Betula ermanii;35.87229;137.50069
Betula ermanii;35.87229;137.50069
Betula ermanii;35.87229;137.50069
Betula ermanii;35.87229;137.50069
Betula ermanii;35.87229;137.50069
Betula ermanii;35.87229;137.50069
Betula ermanii;35.87229;137.50069
Betula ermanii;35.87229;137.50069
Betula ermanii;35.87229;137.50069
Betula ermanii;35.87229;137.50069
Betula ermanii;35.87229;137.50069
Betula ermanii;35.87229;137.50069
Betula ermanii;35.892778;137.480556
Betula ermanii;35.892778;137.480556
Betula ermanii;35.87229;137.50069
Betula ermanii;36.249274;137.637899
